c,e,mse
0.002,0.08,0.015359444561073443
0.002,0.081,0.015359444561073443
0.002,0.082,0.015359444561073443
0.002,0.083,0.015359444561073443
0.002,0.084,0.015359444561073443
0.002,0.085,0.015359444561073443
0.002,0.086,0.015359444561073443
0.002,0.087,0.015359444561073443
0.002,0.088,0.015359444561073443
0.002,0.089,0.015359444561073443
0.002,0.09,0.015359444561073443
0.002,0.091,0.015359444561073443
0.002,0.092,0.015359444561073443
0.002,0.093,0.015359444561073443
0.002,0.094,0.015359444561073443
0.002,0.095,0.015359444561073443
0.002,0.096,0.015359444561073443
0.002,0.097,0.015359444561073443
0.002,0.098,0.015359444561073443
0.002,0.099,0.015359444561073443
0.003,0.001,0.004228180103814347
0.003,0.002,0.004283241919489022
0.003,0.003,0.0043576047397066815
0.003,0.004,0.00445409572247602
0.003,0.005,0.00458122860619917
0.003,0.006,0.0048957360707099565
0.003,0.007,0.005058448305574132
0.003,0.008,0.005379505581069357
0.003,0.009,0.005735401071042119
0.003,0.01,0.006142291747978099
0.003,0.011,0.006593880671310875
0.003,0.012,0.007050821703157747
0.003,0.013,0.007360159277053673
0.003,0.014,0.007698736690615125
0.003,0.015,0.008052354192686025
0.003,0.016,0.008357507057065602
0.003,0.017,0.008539553616313733
0.003,0.018,0.008839704164760815
0.003,0.019,0.009079152561214396
0.003,0.02,0.009262147249375595
0.003,0.021,0.009472697896869801
0.003,0.022,0.009699941093995187
0.003,0.023,0.01002465021998912
0.003,0.024,0.01027957926194564
0.003,0.025,0.010594966848628816
0.003,0.026,0.010814533366803204
0.003,0.027,0.011020452450251439
0.003,0.028,0.01118456804491461
0.003,0.029,0.011336197636340832
0.003,0.03,0.011509793632484458
0.003,0.031,0.011751119692666718
0.003,0.032,0.01194322751655586
0.003,0.033,0.01207429639562739
0.003,0.034,0.012266175533326838
0.003,0.035,0.012464449027774353
0.003,0.036,0.012649003721159305
0.003,0.037,0.01281532985266138
0.003,0.038,0.013234969727495162
0.003,0.039,0.01353678145868198
0.003,0.04,0.013528813396938908
0.003,0.041,0.013776517478937864
0.003,0.042,0.013984048668861746
0.003,0.043,0.014183516405715255
0.003,0.044,0.014423318889226851
0.003,0.045,0.014401304451242285
0.003,0.046,0.014494041290052957
0.003,0.047,0.014632772994399674
0.003,0.048,0.014872220216328566
0.003,0.049,0.015146892280660402
0.003,0.05,0.015237627872401396
0.003,0.051,0.015359444561073443
0.003,0.052,0.015359444561073443
0.003,0.053,0.015359444561073443
0.003,0.054,0.015359444561073443
0.003,0.055,0.015359444561073443
0.003,0.056,0.015359444561073443
0.003,0.057,0.015359444561073443
0.003,0.058,0.015359444561073443
0.003,0.059,0.015359444561073443
0.003,0.06,0.015359444561073443
0.003,0.061,0.015359444561073443
0.003,0.062,0.015359444561073443
0.003,0.063,0.015359444561073443
0.003,0.064,0.015359444561073443
0.003,0.065,0.015359444561073443
0.003,0.066,0.015359444561073443
0.003,0.067,0.015359444561073443
0.003,0.068,0.015359444561073443
0.003,0.069,0.015359444561073443
0.003,0.07,0.015359444561073443
0.003,0.071,0.015359444561073443
0.003,0.072,0.015359444561073443
0.003,0.073,0.015359444561073443
0.003,0.074,0.015359444561073443
0.003,0.075,0.015359444561073443
0.003,0.076,0.015359444561073443
0.003,0.077,0.015359444561073443
0.003,0.078,0.015359444561073443
0.003,0.079,0.015359444561073443
0.003,0.08,0.015359444561073443
0.003,0.081,0.015359444561073443
0.003,0.082,0.015359444561073443
0.003,0.083,0.015359444561073443
0.003,0.084,0.015359444561073443
0.003,0.085,0.015359444561073443
0.003,0.086,0.015359444561073443
0.003,0.087,0.015359444561073443
0.003,0.088,0.015359444561073443
0.003,0.089,0.015359444561073443
0.003,0.09,0.015359444561073443
0.003,0.091,0.015359444561073443
0.003,0.092,0.015359444561073443
0.003,0.093,0.015359444561073443
0.003,0.094,0.015359444561073443
0.003,0.095,0.015359444561073443
0.003,0.096,0.015359444561073443
0.003,0.097,0.015359444561073443
0.003,0.098,0.015359444561073443
0.003,0.099,0.015359444561073443
0.004,0.001,0.00414377043613038
0.004,0.002,0.004177689906105107
0.004,0.003,0.004201941810105952
0.004,0.004,0.004312498722314287
0.004,0.005,0.004499936211348567
0.004,0.006,0.004724647261737978
0.004,0.007,0.004938099546439401
0.004,0.008,0.0052643658930492795
0.004,0.009,0.005560275683580042
0.004,0.01,0.005998854024394991
0.004,0.011,0.006481278836934451
0.004,0.012,0.007012807953240682
0.004,0.013,0.00742510749906822
0.004,0.014,0.007726212333165081
0.004,0.015,0.007995338391939812
0.004,0.016,0.008302978032240274
0.004,0.017,0.008509909778526446
0.004,0.018,0.008779400444197075
0.004,0.019,0.008990811810178481
