c,e,mse
0.004,0.045,0.12825839107230871
0.004,0.046,0.12838459503249955
0.004,0.047,0.12843665084790085
0.004,0.048,0.12851317872418286
0.004,0.049,0.12855523463016236
0.004,0.05,0.12861398465720497
0.004,0.051,0.12867635633729044
0.004,0.052,0.1287441700628945
0.004,0.053,0.12884526642388272
0.004,0.054,0.12874676782869326
0.004,0.055,0.12874853189795643
0.004,0.056,0.12876348529687065
0.004,0.057,0.1287857177068481
0.004,0.058,0.12886901256448474
0.004,0.059,0.12888726009498006
0.004,0.06,0.12894495870308617
0.004,0.061,0.1289287712386051
0.004,0.062,0.12900005027090686
0.004,0.063,0.12913727013190923
0.004,0.064,0.12917159565429553
0.004,0.065,0.12913404483389918
0.004,0.066,0.12914564233592055
0.004,0.067,0.1292084433789408
0.004,0.068,0.1293712191517481
0.004,0.069,0.12950019238660604
0.004,0.07,0.1295655748986674
0.004,0.071,0.12969216961196675
0.004,0.072,0.12981181118111232
0.004,0.073,0.12986214775000576
0.004,0.074,0.12991025053340516
0.004,0.075,0.13001762159731042
0.004,0.076,0.12999122341143463
0.004,0.077,0.13000152289859515
0.004,0.078,0.13002643571849773
0.004,0.079,0.13002657715710522
0.004,0.08,0.13008955411575188
0.004,0.081,0.13018640144169513
0.004,0.082,0.13027882833529275
0.004,0.083,0.13036117519018187
0.004,0.084,0.13045743868637488
0.004,0.085,0.13048221086100953
0.004,0.086,0.13055892919221163
0.004,0.087,0.13066126135472397
0.004,0.088,0.13074477752614297
0.004,0.089,0.13080111870132247
0.004,0.09,0.13075984312278435
0.004,0.091,0.1307135718967769
0.004,0.092,0.1307174520661093
0.004,0.093,0.13070936702422753
0.004,0.094,0.13068195222874304
0.004,0.095,0.13064999443889852
0.004,0.096,0.13062831874830683
0.004,0.097,0.13066343527458316
0.004,0.098,0.13068568014710105
0.004,0.099,0.13074265014910832
0.005,0.001,0.12431945569085806
0.005,0.002,0.12437650384294818
0.005,0.003,0.12449911033469868
0.005,0.004,0.12461588412228548
0.005,0.005,0.1245350500820518
0.005,0.006,0.12456189752597094
0.005,0.007,0.12461286238366831
0.005,0.008,0.1246409875676087
0.005,0.009,0.12469924778360855
0.005,0.01,0.1247233343100293
0.005,0.011,0.12469197081644745
0.005,0.012,0.12465442169500658
0.005,0.013,0.12467718513326068
0.005,0.014,0.12469448475924683
0.005,0.015,0.12463329009373374
0.005,0.016,0.12461618317522931
0.005,0.017,0.1245971040459733
0.005,0.018,0.1246185154302796
0.005,0.019,0.12469366244604356
0.005,0.02,0.12481778458819907
0.005,0.021,0.1248664194774694
0.005,0.022,0.12491233525462957
0.005,0.023,0.12490876123322259
0.005,0.024,0.12488173846466187
0.005,0.025,0.12493228277572067
0.005,0.026,0.12481146188241457
0.005,0.027,0.12478602195837202
0.005,0.028,0.12472202157622034
0.005,0.029,0.12461553876060677
0.005,0.03,0.12449336083219446
0.005,0.031,0.12441445677821554
0.005,0.032,0.12430023862759156
0.005,0.033,0.12435374561497044
0.005,0.034,0.12438001775802178
0.005,0.035,0.12448591603987509
0.005,0.036,0.12446979379330367
0.005,0.037,0.12445231282534898
0.005,0.038,0.12451716476289745
0.005,0.039,0.12459485545297802
0.005,0.04,0.1246696835426882
0.005,0.041,0.12477074052026803
0.005,0.042,0.12478168963503884
0.005,0.043,0.12489226979575735
0.005,0.044,0.12484089045969295
0.005,0.045,0.1247911076839956
0.005,0.046,0.12474268974527071
0.005,0.047,0.12475985359223749
0.005,0.048,0.1247895393900294
0.005,0.049,0.12484459205390014
0.005,0.05,0.12487410005197833
0.005,0.051,0.12489242938888774
0.005,0.052,0.12496904355879077
0.005,0.053,0.12505331823410587
0.005,0.054,0.12514115324789682
0.005,0.055,0.1252263990891181
0.005,0.056,0.12532478682358947
0.005,0.057,0.12536766877342378
0.005,0.058,0.12544730060099263
0.005,0.059,0.1253816020358316
0.005,0.06,0.12545758868555829
0.005,0.061,0.12550936529236703
0.005,0.062,0.12546036573490713
0.005,0.063,0.12554142978170227
0.005,0.064,0.12568546804460357
0.005,0.065,0.12577835479823254
0.005,0.066,0.12579137693908465
0.005,0.067,0.12583429796947931
0.005,0.068,0.12591219173938606
0.005,0.069,0.12610392825419955
0.005,0.07,0.1263118293396258
0.005,0.071,0.12635960677826877
0.005,0.072,0.1263077216403986
0.005,0.073,0.12629361498365
0.005,0.074,0.12624243206625765
0.005,0.075,0.12627197083330752
0.005,0.076,0.12631884333150883
0.005,0.077,0.12635522625726064
0.005,0.078,0.12646184755569384
0.005,0.079,0.12648826133626803
0.005,0.08,0.12649367010373258
0.005,0.081,0.1265149196034409
0.005,0.082,0.12669785139814863
0.005,0.083,0.1268631519131701
0.005,0.084,0.1269605705056209
0.005,0.085,0.1270023082338154
0.005,0.086,0.12703877247051387
0.005,0.087,0.1271942262666539
0.005,0.088,0.1272971228432092
0.005,0.089,0.1273332391388481
0.005,0.09,0.12730995487852398
0.005,0.091,0.12730350878218966
0.005,0.092,0.12730677905545287
0.005,0.093,0.12729298388338858
0.005,0.094,0.12723982683030813
0.005,0.095,0.12725388482552386
0.005,0.096,0.1273566649301127
0.005,0.097,0.12748682123045582
0.005,0.098,0.12751751230567693
0.005,0.099,0.1275433774817501
0.006,0.001,0.12164959048330633
0.006,0.002,0.12147711628711587
0.006,0.003,0.12144391088989759
0.006,0.004,0.12136711959926234
0.006,0.005,0.12133057659029513
0.006,0.006,0.12129866417289038
0.006,0.007,0.12128445088921738
0.006,0.008,0.1212703028498376
0.006,0.009,0.12119400657671883
0.006,0.01,0.12116589193561898
0.006,0.011,0.12117113705528554
0.006,0.012,0.12114963216563054
0.006,0.013,0.12116323396663634
0.006,0.014,0.12109673534175626
0.006,0.015,0.12106818702828263
0.006,0.016,0.12114862161663914
0.006,0.017,0.12118965569064585
0.006,0.018,0.12129577794063758
0.006,0.019,0.12143834579298975
0.006,0.02,0.12147200526987978
0.006,0.021,0.12143918827748384
0.006,0.022,0.12134129909954812
0.006,0.023,0.12131390129121623
0.006,0.024,0.12130514011796972
0.006,0.025,0.12130797605774774
0.006,0.026,0.12129855036649126
0.006,0.027,0.1213071726128459
0.006,0.028,0.12124842084727709
0.006,0.029,0.1211392418396949
0.006,0.03,0.12111368471243335
0.006,0.031,0.12109648544290444
0.006,0.032,0.12113129199998539
0.006,0.033,0.12112301052275144
0.006,0.034,0.12109944046143928
0.006,0.035,0.1211269068611036
0.006,0.036,0.12122259027130523
0.006,0.037,0.12130324014879611
0.006,0.038,0.12138885767828846
0.006,0.039,0.1215563450215854
0.006,0.04,0.12157977908196912
0.006,0.041,0.12161441785314929
0.006,0.042,0.12168340932203962
0.006,0.043,0.12167800046152431
0.006,0.044,0.12169099852322272
0.006,0.045,0.12166615593392915
0.006,0.046,0.12154985087308062
0.006,0.047,0.12153192047803449
0.006,0.048,0.12151105528644873
0.006,0.049,0.12155481765185513
0.006,0.05,0.12154352165795014
0.006,0.051,0.12156614654400917
0.006,0.052,0.12168409041034266
0.006,0.053,0.12187875080079374
0.006,0.054,0.12201517024041078
0.006,0.055,0.12218925626258495
0.006,0.056,0.12241476862738392
0.006,0.057,0.1225845443164732
0.006,0.058,0.12273401301167638
0.006,0.059,0.1228274367332895
0.006,0.06,0.12281203534268689
0.006,0.061,0.12274729561598041
0.006,0.062,0.12275455158134765
0.006,0.063,0.12280221724896943
0.006,0.064,0.12274170205604117
0.006,0.065,0.12273472542770814
0.006,0.066,0.12277467568357935
0.006,0.067,0.1228321856493755
0.006,0.068,0.12283276644410983
0.006,0.069,0.12285385658392611
0.006,0.07,0.1228641546248011
0.006,0.071,0.12291587159270946
0.006,0.072,0.1229059716734416
0.006,0.073,0.12290431305862837
0.006,0.074,0.12296324416508497
0.006,0.075,0.12305120463084633
0.006,0.076,0.12305616381391876
0.006,0.077,0.12303552759055139
0.006,0.078,0.12305417690639846
0.006,0.079,0.12307988771217808
0.006,0.08,0.1230656250378735
0.006,0.081,0.12319262291360149
0.006,0.082,0.1234353476691791
0.006,0.083,0.12354171136833257
0.006,0.084,0.12364433565971489
0.006,0.085,0.12373865058861373
0.006,0.086,0.12379005228827976
0.006,0.087,0.1238848467692804
0.006,0.088,0.12394648633954274
0.006,0.089,0.12397932260468308
0.006,0.09,0.12403784688910241
0.006,0.091,0.12413124428114773
0.006,0.092,0.12424406451770013
0.006,0.093,0.1243981094338256
0.006,0.094,0.12448694724357137
0.006,0.095,0.12448028427169666
0.006,0.096,0.12448051980911476
0.006,0.097,0.12444408583555151
0.006,0.098,0.1243880345978437
0.006,0.099,0.12429754793993725
0.007,0.001,0.1188362076054608
0.007,0.002,0.118879927316929
0.007,0.003,0.11889758194514428
0.007,0.004,0.11886906764568331
0.007,0.005,0.11881047849791626
0.007,0.006,0.11862814127734055
0.007,0.007,0.1185110369860831
0.007,0.008,0.11851965452894393
0.007,0.009,0.11848126932749216
0.007,0.01,0.11839272209143063
0.007,0.011,0.11826771874485371
0.007,0.012,0.11814962769162424
0.007,0.013,0.11804082906379686
0.007,0.014,0.11793101713944777
0.007,0.015,0.11785373286405963
0.007,0.016,0.11784426582666635
0.007,0.017,0.11783333230928442
0.007,0.018,0.11783490060709165
0.007,0.019,0.11787122161022932
0.007,0.02,0.11783576234824972
0.007,0.021,0.11792493009166563
0.007,0.022,0.11793191455441361
0.007,0.023,0.11792196960220583
0.007,0.024,0.11788804376938841
0.007,0.025,0.11787864098306088
0.007,0.026,0.1178841648175647
0.007,0.027,0.11798845597091599
0.007,0.028,0.11807617868688026
0.007,0.029,0.11822264470706134
0.007,0.03,0.11823814114046803
0.007,0.031,0.11821314800537891
0.007,0.032,0.11819038364713969
0.007,0.033,0.11822822027388025
0.007,0.034,0.11826426857048218
0.007,0.035,0.11825974319801208
0.007,0.036,0.11820776629685238
0.007,0.037,0.11814232328005707
0.007,0.038,0.11818551654116849
0.007,0.039,0.11828592479149534
0.007,0.04,0.11844880165377282
0.007,0.041,0.11857060360764776
0.007,0.042,0.11868110574936458
0.007,0.043,0.11871254070473913
0.007,0.044,0.1187945422646326
0.007,0.045,0.11886782008780676
0.007,0.046,0.1190063329149917
0.007,0.047,0.11907457894947886
0.007,0.048,0.11915659454039423
0.007,0.049,0.1191896586569076
0.007,0.05,0.11927743854203424
0.007,0.051,0.11928956897496037
0.007,0.052,0.11934740303293234
0.007,0.053,0.1194730405134936
0.007,0.054,0.11964303765284985
0.007,0.055,0.11974728769722905
0.007,0.056,0.11979166560981058
0.007,0.057,0.11984718998259739
0.007,0.058,0.11988468071068936
0.007,0.059,0.11991813596626795
0.007,0.06,0.11991657663820005
0.007,0.061,0.1199716610830854
0.007,0.062,0.11999577061937301
0.007,0.063,0.11997548717425657
0.007,0.064,0.12003308989555929
0.007,0.065,0.12017163907444996
0.007,0.066,0.12019745078295356
0.007,0.067,0.12020286742776161
0.007,0.068,0.12001437674004503
0.007,0.069,0.11993965408682322
0.007,0.07,0.11996373932310535
0.007,0.071,0.12000943501643055
0.007,0.072,0.12011734806542192
0.007,0.073,0.12012996627622653
0.007,0.074,0.12008560356037216
0.007,0.075,0.1200865698207483
0.007,0.076,0.12015884225824243
0.007,0.077,0.12024053795795023
0.007,0.078,0.12020092123188134
0.007,0.079,0.12019768770574822
0.007,0.08,0.12023691835084278
0.007,0.081,0.12026793575062918
0.007,0.082,0.12030071850485116
0.007,0.083,0.1203767439854007
0.007,0.084,0.12041101768969137
0.007,0.085,0.12040744107684498
0.007,0.086,0.12047764017071465
0.007,0.087,0.12063668673025423
0.007,0.088,0.1208070740271373
0.007,0.089,0.12094703244618482
0.007,0.09,0.1210642039792496
0.007,0.091,0.1211462556775598
0.007,0.092,0.12124453194397077
0.007,0.093,0.12142110604092247
0.007,0.094,0.12153942981902588
0.007,0.095,0.12175960151765601
0.007,0.096,0.12181747586730733
0.007,0.097,0.12195361850048102
0.007,0.098,0.1220818969959165
0.007,0.099,0.12210572161021538
0.008,0.001,0.11640389113723543
0.008,0.002,0.11630336291436016
0.008,0.003,0.1162928849171845
0.008,0.004,0.11630536419927873
0.008,0.005,0.11635465472953944
0.008,0.006,0.11635181863474223
0.008,0.007,0.11628681889255824
0.008,0.008,0.1161128338146355
0.008,0.009,0.11587406335067776
0.008,0.01,0.11576187884645515
0.008,0.011,0.11565489665406964
0.008,0.012,0.11562826835074985
0.008,0.013,0.1155614482061566
0.008,0.014,0.11555105485654084
0.008,0.015,0.1154863809354725
0.008,0.016,0.11545091349774411
0.008,0.017,0.11542923728526105
0.008,0.018,0.11534772217019812
0.008,0.019,0.11533458571282931
0.008,0.02,0.11527363324462377
0.008,0.021,0.11521142535969797
0.008,0.022,0.11510488519918394
0.008,0.023,0.11508046641378032
0.008,0.024,0.11513881162606651
0.008,0.025,0.11514938258652022
0.008,0.026,0.11510332752135201
0.008,0.027,0.11510487934514028
0.008,0.028,0.11504329100845176
0.008,0.029,0.11499601053972355
0.008,0.03,0.1150278901810148
0.008,0.031,0.11510700461756249
0.008,0.032,0.11521804507464126
0.008,0.033,0.11532032443988588
0.008,0.034,0.11543198159808496
0.008,0.035,0.11555794253518466
0.008,0.036,0.1157238645879975
0.008,0.037,0.11592294562400805
0.008,0.038,0.1159785702985326
0.008,0.039,0.1159625893390639
0.008,0.04,0.1160462615436294
0.008,0.041,0.11611659080538429
0.008,0.042,0.11621152528313372
0.008,0.043,0.11630777577181872
0.008,0.044,0.11636802929786118
0.008,0.045,0.11645478515538503
0.008,0.046,0.11640036433667592
0.008,0.047,0.11643910490958109
0.008,0.048,0.11645901821572706
0.008,0.049,0.11653704778969363
0.008,0.05,0.11671818560756499
0.008,0.051,0.11682582094317766
0.008,0.052,0.1168668743795719
0.008,0.053,0.11693541335566612
0.008,0.054,0.1169229077186801
0.008,0.055,0.11686781211638017
0.008,0.056,0.11685320373566001
0.008,0.057,0.11688246908612082
0.008,0.058,0.11697632169495384
0.008,0.059,0.11710630091610243
0.008,0.06,0.11724596583483848
0.008,0.061,0.11735908947004434
0.008,0.062,0.11743693069111562
0.008,0.063,0.11758281545488247
0.008,0.064,0.11766240505159908
0.008,0.065,0.1176331024670723
0.008,0.066,0.11762731709759684
0.008,0.067,0.1176226525570226
0.008,0.068,0.11760187865099254
0.008,0.069,0.11765409638618678
0.008,0.07,0.11757060068324252
0.008,0.071,0.11748494421973019
0.008,0.072,0.117476616071336
0.008,0.073,0.11748905738395594
0.008,0.074,0.11754640344768415
0.008,0.075,0.11753973322371328
0.008,0.076,0.11750355763077998
0.008,0.077,0.11744551070510935
0.008,0.078,0.11744725711967136
0.008,0.079,0.11746375851496994
0.008,0.08,0.11760062371299741
0.008,0.081,0.1176817732656111
0.008,0.082,0.11779604915526994
0.008,0.083,0.11781953598098212
0.008,0.084,0.11791093008579509
0.008,0.085,0.11811735509874552
0.008,0.086,0.11825260829111528
0.008,0.087,0.11831031934697955
0.008,0.088,0.11839649790091053
0.008,0.089,0.11846370121211272
0.008,0.09,0.11856910231786098
0.008,0.091,0.11869163913411354
0.008,0.092,0.11880883683424966
0.008,0.093,0.11899053484470169
0.008,0.094,0.1190069818042224
0.008,0.095,0.11920591863585722
0.008,0.096,0.11929463970638629
0.008,0.097,0.11946470436096826
0.008,0.098,0.1195116280033829
0.008,0.099,0.11966662705015603
0.009,0.001,0.11393149560567492
0.009,0.002,0.113985330063004
0.009,0.003,0.11397205870192806
0.009,0.004,0.1138327594888058
0.009,0.005,0.11386349614158334
0.009,0.006,0.11386940207276529
0.009,0.007,0.11384398983165524
0.009,0.008,0.11375636367969319
0.009,0.009,0.11362043941812786
0.009,0.01,0.11350175405838893
0.009,0.011,0.1134411110847367
0.009,0.012,0.11345446571937659
0.009,0.013,0.11334312243527186
0.009,0.014,0.11326592203729885
0.009,0.015,0.11311447235565604
0.009,0.016,0.11310127290636882
0.009,0.017,0.11312861356082753
0.009,0.018,0.11315917761366842
0.009,0.019,0.1130952575678088
0.009,0.02,0.11302658515834069
0.009,0.021,0.11299937720868822
0.009,0.022,0.11299454838122562
0.009,0.023,0.11286609715791675
0.009,0.024,0.112676041916501
0.009,0.025,0.11266137693951475
0.009,0.026,0.11266010820514565
0.009,0.027,0.11264214148549737
0.009,0.028,0.11271959425434047
0.009,0.029,0.11277512842590262
0.009,0.03,0.11288325618936376
