c,e,mse
0.003,0.031,0.07454937639198099
0.003,0.032,0.07469033116247507
0.003,0.033,0.07496997371086117
0.003,0.034,0.07488690772679052
0.003,0.035,0.07469320819966405
0.003,0.036,0.07466689394669078
0.003,0.037,0.07466872641722314
0.003,0.038,0.07511676293007975
0.003,0.039,0.07562188978248315
0.003,0.04,0.0756317652736885
0.003,0.041,0.07584011111223493
0.003,0.042,0.07605906153067117
0.003,0.043,0.07609703621421553
0.003,0.044,0.0759001170755404
0.003,0.045,0.07617293112355329
0.003,0.046,0.07666065417163592
0.003,0.047,0.07683990800870193
0.003,0.048,0.07692080087459154
0.003,0.049,0.0769155183526285
0.003,0.05,0.07689186515422528
0.003,0.051,0.07711790714521793
0.003,0.052,0.0771125644932942
0.003,0.053,0.07780681426942368
0.003,0.054,0.07779498233003661
0.003,0.055,0.07782237498623946
0.003,0.056,0.0780945713392654
0.003,0.057,0.07810722956711348
0.003,0.058,0.0781794822703557
0.003,0.059,0.07828890941341023
0.003,0.06,0.07830680804832477
0.003,0.061,0.07873466294376699
0.003,0.062,0.07881121609828175
0.003,0.063,0.07891433255226218
0.003,0.064,0.07891433255226217
0.003,0.065,0.07890958267017954
0.003,0.066,0.07890958267017954
0.003,0.067,0.07917938566317864
0.003,0.068,0.07910190736084657
0.003,0.069,0.07918265619648886
0.003,0.07,0.07933830821408341
0.003,0.071,0.07922358841015488
0.003,0.072,0.07952697201567101
0.003,0.073,0.07968806779104502
0.003,0.074,0.07968806779104502
0.003,0.075,0.07967567371698316
0.003,0.076,0.07966301548913506
0.003,0.077,0.07966737758506354
0.003,0.078,0.07975293612378094
0.003,0.079,0.07975293612378094
0.003,0.08,0.07977770048214419
0.003,0.081,0.07975414491671778
0.003,0.082,0.0797315448246551
0.003,0.083,0.07983945231806154
0.003,0.084,0.07983278922899606
0.003,0.085,0.07983278922899605
0.003,0.086,0.08032928712971106
0.003,0.087,0.08052328767005787
0.003,0.088,0.0807968521433318
0.003,0.089,0.08056151482293233
0.003,0.09,0.08065012241786904
0.003,0.091,0.0810635198431404
0.003,0.092,0.08149647514743288
0.003,0.093,0.0815338110273655
0.003,0.094,0.08189541987792033
0.003,0.095,0.08183212873867982
0.003,0.096,0.0817688375994393
0.003,0.097,0.08172389208948098
0.003,0.098,0.08149954838033102
0.003,0.099,0.08191582403905179
0.004,0.001,0.0681400153986986
0.004,0.002,0.06835884478963772
0.004,0.003,0.06844173561041204
0.004,0.004,0.06864917116140244
0.004,0.005,0.06837508064675601
0.004,0.006,0.06815842274163283
0.004,0.007,0.06823362721389797
0.004,0.008,0.06823797158781301
0.004,0.009,0.06798417294548047
0.004,0.01,0.06809123235223309
0.004,0.011,0.06796637045353511
0.004,0.012,0.06794490994783314
0.004,0.013,0.06766020506495286
0.004,0.014,0.06782057145413806
0.004,0.015,0.06812786784084342
0.004,0.016,0.06817675590635647
0.004,0.017,0.06793767422115542
0.004,0.018,0.06799494275325102
0.004,0.019,0.0680109853511032
0.004,0.02,0.06815923592145472
0.004,0.021,0.06804833602894582
0.004,0.022,0.06779666414396153
0.004,0.023,0.06793433287436419
0.004,0.024,0.06833519392393626
0.004,0.025,0.06795229322390847
0.004,0.026,0.0682938006183513
0.004,0.027,0.06850013915733498
0.004,0.028,0.06883978550789943
0.004,0.029,0.06915928246592223
0.004,0.03,0.06933593073762785
0.004,0.031,0.06942479961947473
0.004,0.032,0.06917438708761801
0.004,0.033,0.06923046446699316
0.004,0.034,0.06941423533510256
0.004,0.035,0.06926218969190845
0.004,0.036,0.06927110954743165
0.004,0.037,0.06915517467513589
0.004,0.038,0.06952211939338956
0.004,0.039,0.06962962676095359
0.004,0.04,0.0696112089456176
0.004,0.041,0.06987960751335608
0.004,0.042,0.06990138610222309
0.004,0.043,0.07002848890810737
0.004,0.044,0.06985099606197037
0.004,0.045,0.0695079235861387
0.004,0.046,0.06958238205375288
0.004,0.047,0.06958238205375288
0.004,0.048,0.06963437446285255
0.004,0.049,0.06970363839762105
0.004,0.05,0.06970363839762106
0.004,0.051,0.06962684067190694
0.004,0.052,0.06995268618096687
0.004,0.053,0.0696549325456
0.004,0.054,0.06962274472715935
0.004,0.055,0.06971135232209606
0.004,0.056,0.06990952681001977
0.004,0.057,0.06979119007836707
0.004,0.058,0.07008854681556802
0.004,0.059,0.0704994127159939
0.004,0.06,0.07075766606131645
0.004,0.061,0.07075713878066242
0.004,0.062,0.07072273263121692
0.004,0.063,0.07080286873104366
0.004,0.064,0.0708731573548084
0.004,0.065,0.07105775437765981
0.004,0.066,0.07126591212635075
0.004,0.067,0.07134183129954769
0.004,0.068,0.07175972773734195
0.004,0.069,0.07174667224378108
0.004,0.07,0.07185965705598797
0.004,0.071,0.07195277961785854
0.004,0.072,0.07181813877515668
0.004,0.073,0.07230910011619716
0.004,0.074,0.07209234612597451
0.004,0.075,0.0721291115061622
0.004,0.076,0.072451314970629
0.004,0.077,0.07280730421340881
0.004,0.078,0.07318228777907478
0.004,0.079,0.07312072440773922
0.004,0.08,0.07325284311233687
0.004,0.081,0.0731880660650797
0.004,0.082,0.07348643708290277
0.004,0.083,0.07385729237093175
0.004,0.084,0.07419042290166429
0.004,0.085,0.07408866528432508
0.004,0.086,0.07402475973720211
0.004,0.087,0.07405052739011957
0.004,0.088,0.0741603186801887
0.004,0.089,0.07424110138576034
0.004,0.09,0.07445275325386642
0.004,0.091,0.0743809704420978
0.004,0.092,0.0748547762108096
0.004,0.093,0.07530566434252059
0.004,0.094,0.07573489990554137
0.004,0.095,0.07585521164125993
0.004,0.096,0.07625889762965489
0.004,0.097,0.07658585815128137
0.004,0.098,0.07715880115250971
0.004,0.099,0.07751903152927872
0.005,0.001,0.0656941570641226
0.005,0.002,0.0661324948411965
0.005,0.003,0.06569316961591797
0.005,0.004,0.06568523517232833
0.005,0.005,0.06582777247192195
0.005,0.006,0.06595908532286056
0.005,0.007,0.06553766011532637
0.005,0.008,0.0655818189220949
0.005,0.009,0.0654124275184457
0.005,0.01,0.06526372858277708
0.005,0.011,0.06514185376954379
0.005,0.012,0.06508025200422979
0.005,0.013,0.06504624916171044
0.005,0.014,0.06525538098751416
0.005,0.015,0.06563302837759255
0.005,0.016,0.06560494064747262
0.005,0.017,0.06533648252598971
0.005,0.018,0.06531988062603838
0.005,0.019,0.06547919757598472
0.005,0.02,0.06525647409356514
0.005,0.021,0.06565461729225754
0.005,0.022,0.06534702340544667
0.005,0.023,0.06541225054504099
0.005,0.024,0.06529592242853346
0.005,0.025,0.065537470395261
0.005,0.026,0.06513391453821399
0.005,0.027,0.06497917171965062
0.005,0.028,0.06505604069306963
0.005,0.029,0.06485851662427142
0.005,0.03,0.06481851835134042
0.005,0.031,0.0646322590203173
0.005,0.032,0.06478562095483875
0.005,0.033,0.06486080993936467
0.005,0.034,0.06473142550218393
0.005,0.035,0.06496652686298553
0.005,0.036,0.0648495870495584
0.005,0.037,0.0648745820924429
0.005,0.038,0.06524622251294265
0.005,0.039,0.0650328971698093
0.005,0.04,0.06534268307252815
0.005,0.041,0.065258758454261
0.005,0.042,0.06534754610633683
0.005,0.043,0.0654103979750412
0.005,0.044,0.0655637443689777
0.005,0.045,0.06566882279815252
0.005,0.046,0.06575839852359165
0.005,0.047,0.0660627066953215
0.005,0.048,0.06618947144484283
0.005,0.049,0.06619737399702333
0.005,0.05,0.06594562145555811
0.005,0.051,0.06623456259975148
0.005,0.052,0.06637175271740257
0.005,0.053,0.06645351066274187
0.005,0.054,0.06673498218387168
0.005,0.055,0.0667340493858995
0.005,0.056,0.06643937609193436
0.005,0.057,0.06636807978784404
0.005,0.058,0.06671248770604003
0.005,0.059,0.0672010104295412
0.005,0.06,0.06700225136795229
0.005,0.061,0.06688100313861658
0.005,0.062,0.06693775427908845
0.005,0.063,0.06679251833389312
0.005,0.064,0.06715005271510624
0.005,0.065,0.06738464327755682
0.005,0.066,0.06774330219502428
0.005,0.067,0.06798221334906923
0.005,0.068,0.06806711189438139
0.005,0.069,0.0682569853121029
0.005,0.07,0.06830505929157
0.005,0.071,0.06813837459830124
0.005,0.072,0.06817932225322992
0.005,0.073,0.06862011077113074
0.005,0.074,0.06856272322212432
0.005,0.075,0.06863044358877765
0.005,0.076,0.06888956280387921
0.005,0.077,0.06912597914013485
0.005,0.078,0.06917478252907272
0.005,0.079,0.06936183208046284
0.005,0.08,0.06968673911466249
0.005,0.081,0.06999709889011621
0.005,0.082,0.07024419202649702
0.005,0.083,0.07060885960174056
0.005,0.084,0.07102849744825636
0.005,0.085,0.0713557491728787
0.005,0.086,0.07121865560838585
0.005,0.087,0.07192750144609321
0.005,0.088,0.07232917412235909
0.005,0.089,0.07230058584552512
0.005,0.09,0.07268825672596296
0.005,0.091,0.07267283916712525
0.005,0.092,0.07277802229838415
0.005,0.093,0.07312703451244983
0.005,0.094,0.07389209076274446
0.005,0.095,0.07407952510017657
0.005,0.096,0.07449228564691547
0.005,0.097,0.07491345186859626
0.005,0.098,0.0752319846349537
0.005,0.099,0.0753779673418121
0.006,0.001,0.06439981147374602
0.006,0.002,0.06419174295500842
0.006,0.003,0.06396122044794944
0.006,0.004,0.0637715990357907
0.006,0.005,0.06354103514667725
0.006,0.006,0.06370774555485514
0.006,0.007,0.06353348054387947
0.006,0.008,0.06338242851512949
0.006,0.009,0.06342601251829481
0.006,0.01,0.06339614717273415
0.006,0.011,0.06356089523776305
0.006,0.012,0.06358561780224406
0.006,0.013,0.06353198926000064
0.006,0.014,0.06334092777555249
0.006,0.015,0.06343411162572309
0.006,0.016,0.06355429940532063
0.006,0.017,0.06361639966178663
0.006,0.018,0.06375018592791899
0.006,0.019,0.06370887773321042
0.006,0.02,0.0633433675911616
0.006,0.021,0.06314572897545405
0.006,0.022,0.06311539147425667
0.006,0.023,0.0630450715001391
0.006,0.024,0.0628873785810616
0.006,0.025,0.06304642535009834
0.006,0.026,0.06265751073693941
0.006,0.027,0.06267975764996393
0.006,0.028,0.0624059486035827
0.006,0.029,0.062450199417226286
0.006,0.03,0.06241490907303973
0.006,0.031,0.06240683964467068
0.006,0.032,0.0623991661538265
0.006,0.033,0.06232710580753664
0.006,0.034,0.06256311426954556
0.006,0.035,0.06280294500427508
0.006,0.036,0.06291328053240342
0.006,0.037,0.06296564322658794
0.006,0.038,0.06308664998236829
0.006,0.039,0.063224839715302
0.006,0.04,0.06328903634326333
0.006,0.041,0.06338525241362487
0.006,0.042,0.06364977827405764
0.006,0.043,0.06375231643222073
0.006,0.044,0.06360291713636151
0.006,0.045,0.06355482836698281
0.006,0.046,0.06360107965431822
0.006,0.047,0.06332369251967114
0.006,0.048,0.06340586557996844
0.006,0.049,0.06347315441748372
0.006,0.05,0.06353455317433691
0.006,0.051,0.0638316526302695
0.006,0.052,0.06364474249996074
0.006,0.053,0.0638014810913939
0.006,0.054,0.0636116076736724
0.006,0.055,0.0640768396462278
0.006,0.056,0.0640794214414167
0.006,0.057,0.06443288573574228
0.006,0.058,0.0644716608656873
0.006,0.059,0.06474295946387328
0.006,0.06,0.06488849075368694
0.006,0.061,0.0652389899622681
0.006,0.062,0.0654557751486348
0.006,0.063,0.06539427990596455
0.006,0.064,0.06538481829964407
0.006,0.065,0.06521701647153072
0.006,0.066,0.0653999835400046
0.006,0.067,0.06572134188657086
0.006,0.068,0.06594317365833109
0.006,0.069,0.06632051875713842
0.006,0.07,0.06616576096005823
0.006,0.071,0.06635597523811208
0.006,0.072,0.06667734621031769
0.006,0.073,0.06681493991445159
0.006,0.074,0.06679946809569462
0.006,0.075,0.06706011657622549
0.006,0.076,0.06736859517678173
0.006,0.077,0.06761167904603764
0.006,0.078,0.06809097418173876
0.006,0.079,0.06825019157238281
0.006,0.08,0.06795856670870026
0.006,0.081,0.06814023799908143
0.006,0.082,0.06856979005372578
0.006,0.083,0.06879296483165206
0.006,0.084,0.06913944475678362
0.006,0.085,0.06949270396810914
0.006,0.086,0.07004974895632363
0.006,0.087,0.07025571833726249
0.006,0.088,0.07055482624552764
0.006,0.089,0.07104094002913985
0.006,0.09,0.0710834304492738
0.006,0.091,0.07121178472946352
0.006,0.092,0.07136373426134618
0.006,0.093,0.07123883779515525
0.006,0.094,0.07094746063621016
0.006,0.095,0.07140374964537072
0.006,0.096,0.07151767369600363
0.006,0.097,0.07199177544595264
0.006,0.098,0.07233243262637853
0.006,0.099,0.07275349010867427
0.007,0.001,0.06213703923875715
0.007,0.002,0.062077602522799036
0.007,0.003,0.0621691985403568
0.007,0.004,0.06238228501680735
0.007,0.005,0.06251733881422791
0.007,0.006,0.06232340266837842
0.007,0.007,0.06237730777671489
0.007,0.008,0.06230132508842704
0.007,0.009,0.06223710779231552
0.007,0.01,0.06209318927162605
0.007,0.011,0.062054107779114694
0.007,0.012,0.06200424928986259
0.007,0.013,0.06189440607790579
0.007,0.014,0.0620322072000193
0.007,0.015,0.06205650031498685
0.007,0.016,0.06163875515244532
0.007,0.017,0.06176438402093093
0.007,0.018,0.06170440289952617
0.007,0.019,0.06151617607530191
0.007,0.02,0.06146890168508799
0.007,0.021,0.061561199892843775
0.007,0.022,0.061750181214534475
0.007,0.023,0.06150901267968325
0.007,0.024,0.061445698520628936
0.007,0.025,0.061176537937067156
0.007,0.026,0.06126263811703452
0.007,0.027,0.061178149142538496
0.007,0.028,0.061010527837553306
0.007,0.029,0.061249306233162513
0.007,0.03,0.061048742233396354
0.007,0.031,0.06126230318382329
0.007,0.032,0.06125421571782886
0.007,0.033,0.06126599391237356
0.007,0.034,0.06111346100340706
0.007,0.035,0.06109828349480669
0.007,0.036,0.061248907204652286
0.007,0.037,0.061143940118745875
0.007,0.038,0.061121215753669494
0.007,0.039,0.0607876746167038
0.007,0.04,0.06092691512303288
0.007,0.041,0.061177571232637354
0.007,0.042,0.061325314535300685
0.007,0.043,0.06156955135048574
0.007,0.044,0.06180785626965878
0.007,0.045,0.06204616118883184
0.007,0.046,0.062284466108004956
0.007,0.047,0.06237213834820193
0.007,0.048,0.06236046889260005
0.007,0.049,0.06212791787480043
0.007,0.05,0.062127607610305086
0.007,0.051,0.062170199633151464
0.007,0.052,0.06198421519357337
0.007,0.053,0.06224093107887925
0.007,0.054,0.06226602699039865
0.007,0.055,0.06251581114985678
0.007,0.056,0.06260758689940198
0.007,0.057,0.06291479226591283
0.007,0.058,0.06300193494534835
0.007,0.059,0.06316590114173665
0.007,0.06,0.06340212359788529
0.007,0.061,0.06361684881862019
0.007,0.062,0.06350738028549678
0.007,0.063,0.06364438575958513
0.007,0.064,0.06385957563300285
0.007,0.065,0.06413429853756177
0.007,0.066,0.06391910866414399
0.007,0.067,0.06420576626720176
0.007,0.068,0.06449776432034271
0.007,0.069,0.06476452494953637
0.007,0.07,0.06513281923781204
0.007,0.071,0.06518598203702343
0.007,0.072,0.06540884631123924
0.007,0.073,0.06550334483710835
0.007,0.074,0.06577338807822969
0.007,0.075,0.06582167319810374
0.007,0.076,0.06627365456799686
0.007,0.077,0.0662861331453964
0.007,0.078,0.06647207044670488
0.007,0.079,0.0669609388873861
0.007,0.08,0.06713793179638552
0.007,0.081,0.0670657910328924
0.007,0.082,0.0672773521580552
0.007,0.083,0.06752013214905773
0.007,0.084,0.06800021246044642
0.007,0.085,0.06809083705384156
0.007,0.086,0.06826946935552607
0.007,0.087,0.06852482790199235
0.007,0.088,0.06857999914566766
0.007,0.089,0.06841963721746167
0.007,0.09,0.06828474129044819
0.007,0.091,0.06837841457272643
0.007,0.092,0.06873731118320782
0.007,0.093,0.06878713900412116
0.007,0.094,0.06905066105022756
0.007,0.095,0.06888426347904404
0.007,0.096,0.06853422848734239
0.007,0.097,0.06855510415768923
0.007,0.098,0.06874698443897333
0.007,0.099,0.06853607556978482
0.008,0.001,0.06080802886195918
0.008,0.002,0.06097769502713893
0.008,0.003,0.0610825540400106
0.008,0.004,0.061063924273356635
0.008,0.005,0.06122251755488203
0.008,0.006,0.06112013141887983
0.008,0.007,0.061139198377958025
0.008,0.008,0.06104708424975111
0.008,0.009,0.06105676912061608
0.008,0.01,0.060826054031066584
0.008,0.011,0.06084877512373107
0.008,0.012,0.060449862799899085
0.008,0.013,0.06053865506073886
0.008,0.014,0.06040004000545382
0.008,0.015,0.060405728148759115
0.008,0.016,0.06033729167874293
0.008,0.017,0.06035673314696487
0.008,0.018,0.06012540918283241
0.008,0.019,0.060159279217982066
0.008,0.02,0.06030324478409512
0.008,0.021,0.06029790945278674
0.008,0.022,0.06018844913464268
0.008,0.023,0.05992495280988595
0.008,0.024,0.060051697230940226
0.008,0.025,0.060243962584754146
0.008,0.026,0.06027419817473433
0.008,0.027,0.060128388478542655
0.008,0.028,0.060017163600300086
0.008,0.029,0.06024308091491608
0.008,0.03,0.06037089605632221
0.008,0.031,0.060482476046643835
0.008,0.032,0.06031200286294923
0.008,0.033,0.06014131043082386
0.008,0.034,0.06016459648208336
0.008,0.035,0.0599411049745618
0.008,0.036,0.059757166258002856
0.008,0.037,0.05982408200752786
0.008,0.038,0.059680419003309726
0.008,0.039,0.05969733852945098
0.008,0.04,0.05993146624509536
0.008,0.041,0.06003433780296149
0.008,0.042,0.06026120581195752
0.008,0.043,0.060035611094047765
0.008,0.044,0.05982380301511931
0.008,0.045,0.06007040204178352
0.008,0.046,0.060342591870176245
0.008,0.047,0.06056173249751039
0.008,0.048,0.06073461637492905
0.008,0.049,0.060826487140837056
0.008,0.05,0.061145319788101636
0.008,0.051,0.06095539250158542
0.008,0.052,0.06125936702635974
0.008,0.053,0.06132184024716112
0.008,0.054,0.06142975962015897
0.008,0.055,0.06136831541609931
0.008,0.056,0.06164234693470439
0.008,0.057,0.061951379259231144
0.008,0.058,0.06220190101614419
0.008,0.059,0.06247323358810996
0.008,0.06,0.062367888675792245
0.008,0.061,0.0622596492066133
0.008,0.062,0.062176929528934596
0.008,0.063,0.062394565372410234
0.008,0.064,0.06257340369069696
0.008,0.065,0.06282877078619553
0.008,0.066,0.06304842299138201
0.008,0.067,0.06331731205933776
0.008,0.068,0.06345213672166888
0.008,0.069,0.06342742771685536
0.008,0.07,0.06366784394971305
0.008,0.071,0.06392928415298087
0.008,0.072,0.06395243283819375
0.008,0.073,0.06424388075732632
0.008,0.074,0.06459572248866775
0.008,0.075,0.06501133407450392
0.008,0.076,0.06495792200434472
0.008,0.077,0.06550534674066318
0.008,0.078,0.06568432073080031
0.008,0.079,0.06586086213057762
0.008,0.08,0.06593843781819779
0.008,0.081,0.06600837279175732
0.008,0.082,0.0657947928886244
0.008,0.083,0.06560491947090286
0.008,0.084,0.06541504605318138
0.008,0.085,0.06547093234899282
0.008,0.086,0.06577036972686907
0.008,0.087,0.0660864188358337
0.008,0.088,0.06640265548672718
0.008,0.089,0.066604026000644
0.008,0.09,0.0668516318918537
0.008,0.091,0.06700855512576329
0.008,0.092,0.0671824248316785
0.008,0.093,0.06711231948130121
0.008,0.094,0.0670159492194392
0.008,0.095,0.06747230559536697
0.008,0.096,0.06737921594454825
0.008,0.097,0.0673747746681338
0.008,0.098,0.06742581475603866
0.008,0.099,0.06756326707135533
0.009,0.001,0.060065310404456965
0.009,0.002,0.059952986342600545
0.009,0.003,0.059643336397395955
0.009,0.004,0.05977081266730181
0.009,0.005,0.06005598430257222
0.009,0.006,0.0600696219819
0.009,0.007,0.05995816646735675
0.009,0.008,0.05989704075221561
0.009,0.009,0.06021527559371053
0.009,0.01,0.0599259033219639
0.009,0.011,0.059731360787624845
0.009,0.012,0.05960749759352091
0.009,0.013,0.059733965228725296
0.009,0.014,0.0593737863522483
0.009,0.015,0.05956007784524217
0.009,0.016,0.059265356598119365
0.009,0.017,0.05952437407457389
0.009,0.018,0.05932255998763078
0.009,0.019,0.05913991757856228
0.009,0.02,0.059047700330116214
0.009,0.021,0.05903380735829032
0.009,0.022,0.05917464806973605
0.009,0.023,0.05933085264536318
0.009,0.024,0.059218135291995565
0.009,0.025,0.05919494930260046
0.009,0.026,0.05946361646495048
0.009,0.027,0.05964807735283102
0.009,0.028,0.059547718349962045
0.009,0.029,0.05928360858491104
0.009,0.03,0.059382110996295596
0.009,0.031,0.05929374949660496
