c,e,mse
0.006,0.066,0.0680404436832195
0.006,0.067,0.06801054528216303
0.006,0.068,0.06803031307632346
0.006,0.069,0.06800626325168899
0.006,0.07,0.06815063415073444
0.006,0.071,0.06824412572487075
0.006,0.072,0.06835579003498612
0.006,0.073,0.06834648171809278
0.006,0.074,0.06844238885115213
0.006,0.075,0.06839522938569494
0.006,0.076,0.06845191404177824
0.006,0.077,0.06862303603785318
0.006,0.078,0.06869247663037707
0.006,0.079,0.06878113015048426
0.006,0.08,0.06889503690448197
0.006,0.081,0.068860148698273
0.006,0.082,0.06900395011594987
0.006,0.083,0.06898446302907907
0.006,0.084,0.06914991515500937
0.006,0.085,0.06921351829818052
0.006,0.086,0.06925809405636313
0.006,0.087,0.06915322328856383
0.006,0.088,0.06896139274670214
0.006,0.089,0.06883809689531177
0.006,0.09,0.06871519180247679
0.006,0.091,0.0686831811135348
0.006,0.092,0.06853943403095586
0.006,0.093,0.068376883818474
0.006,0.094,0.06838515512549714
0.006,0.095,0.06837325216422205
0.006,0.096,0.06822541839599525
0.006,0.097,0.06823022773671647
0.006,0.098,0.0681858617251613
0.006,0.099,0.06809085359735481
0.007,0.001,0.06452819272534553
0.007,0.002,0.06451615967850781
0.007,0.003,0.06453177056385626
0.007,0.004,0.06455265396230095
0.007,0.005,0.06456226671532987
0.007,0.006,0.06454264893381484
0.007,0.007,0.06454093953562245
0.007,0.008,0.06456753996589715
0.007,0.009,0.06459497164839682
0.007,0.01,0.06463762901329609
0.007,0.011,0.06467027057211158
0.007,0.012,0.06470548896503463
0.007,0.013,0.06476227599000348
0.007,0.014,0.06482127032035141
0.007,0.015,0.06488771773366042
0.007,0.016,0.06492838374820496
0.007,0.017,0.0649912575870744
0.007,0.018,0.0651047440864102
0.007,0.019,0.06513131471214585
0.007,0.02,0.06524724254765053
0.007,0.021,0.06530010548266377
0.007,0.022,0.0654240975709559
0.007,0.023,0.06550501722434576
0.007,0.024,0.06557178429719954
0.007,0.025,0.06567028063718353
0.007,0.026,0.06563316758322235
0.007,0.027,0.06565396853740824
0.007,0.028,0.0657598801337522
0.007,0.029,0.06582605026497437
0.007,0.03,0.06589215619519043
0.007,0.031,0.06589005055579186
0.007,0.032,0.06595714199896134
0.007,0.033,0.06600111571689107
0.007,0.034,0.06604909913033723
0.007,0.035,0.0661755101200969
0.007,0.036,0.06628481442227938
0.007,0.037,0.0663849262674903
0.007,0.038,0.06649390560356919
0.007,0.039,0.06661564517337878
0.007,0.04,0.06668473193175935
0.007,0.041,0.06678905904269491
0.007,0.042,0.06684771775996542
0.007,0.043,0.0669110903431368
0.007,0.044,0.0669389293241778
0.007,0.045,0.06704261268108244
0.007,0.046,0.06707256139372017
0.007,0.047,0.06717353293926523
0.007,0.048,0.06716975307901593
0.007,0.049,0.06720800503285672
0.007,0.05,0.06730372820555484
0.007,0.051,0.06737636074246307
0.007,0.052,0.06752692885276154
0.007,0.053,0.06763864006014034
0.007,0.054,0.06745660449513986
0.007,0.055,0.06748349798561107
0.007,0.056,0.06753864072641819
0.007,0.057,0.06752020021463255
0.007,0.058,0.06758038292216251
0.007,0.059,0.06767311358131264
0.007,0.06,0.0676986220234218
0.007,0.061,0.06783416761888836
0.007,0.062,0.06801209631723125
0.007,0.063,0.06791041796717615
0.007,0.064,0.06786218980716716
0.007,0.065,0.06791079592721358
0.007,0.066,0.0679568393380994
0.007,0.067,0.06797613379381981
0.007,0.068,0.06809347004065114
0.007,0.069,0.06799394289688607
0.007,0.07,0.06807908568544319
0.007,0.071,0.0682829266222196
0.007,0.072,0.06840592778728513
0.007,0.073,0.06837300056989452
0.007,0.074,0.06838900573120765
0.007,0.075,0.0684135687485203
0.007,0.076,0.06836274663339285
0.007,0.077,0.06859443289608724
0.007,0.078,0.06868744838701539
0.007,0.079,0.06884105648643786
0.007,0.08,0.06889692986195897
0.007,0.081,0.06895188777636779
0.007,0.082,0.06912616923763885
0.007,0.083,0.06901741927922692
0.007,0.084,0.06907163960132076
0.007,0.085,0.06921735505277307
0.007,0.086,0.06926531442175521
0.007,0.087,0.06924694970595698
0.007,0.088,0.06901003068316167
0.007,0.089,0.06885113177917399
0.007,0.09,0.0687373100139066
0.007,0.091,0.06867971757045702
0.007,0.092,0.06849971573571388
0.007,0.093,0.06827035138023545
0.007,0.094,0.06826546657483742
0.007,0.095,0.06835815347668331
0.007,0.096,0.0682168818309717
0.007,0.097,0.06816937084403642
0.007,0.098,0.06823591988931459
0.007,0.099,0.0681302561211431
0.008,0.001,0.06451045312110094
0.008,0.002,0.06448791431100874
0.008,0.003,0.0645019348921948
0.008,0.004,0.06451968001496104
0.008,0.005,0.06453034216510281
0.008,0.006,0.06452066004862714
0.008,0.007,0.06451241004831654
0.008,0.008,0.06453896802646425
0.008,0.009,0.06455540859182998
0.008,0.01,0.06460124923006813
0.008,0.011,0.0646265402937197
0.008,0.012,0.06468594517682666
0.008,0.013,0.06472099800477994
0.008,0.014,0.06477209078235921
0.008,0.015,0.06485165042661209
0.008,0.016,0.06489248482912698
0.008,0.017,0.06496886604647184
0.008,0.018,0.0650303849135897
0.008,0.019,0.06512637385716769
0.008,0.02,0.06523555830314062
0.008,0.021,0.06528580986405115
0.008,0.022,0.06535038695755069
0.008,0.023,0.06548278024398946
0.008,0.024,0.06558576739662401
0.008,0.025,0.06561699154086018
0.008,0.026,0.0656070738372714
0.008,0.027,0.06565401589807045
0.008,0.028,0.06572108367989211
0.008,0.029,0.06580280360671342
0.008,0.03,0.06583539895452184
0.008,0.031,0.06589741270518154
0.008,0.032,0.06595804128098788
0.008,0.033,0.06598173698162593
0.008,0.034,0.06611528597267854
0.008,0.035,0.06624459811692443
0.008,0.036,0.06630441201947485
0.008,0.037,0.06647357305687335
0.008,0.038,0.06654036538024537
0.008,0.039,0.06662413784357302
0.008,0.04,0.06667615948270403
0.008,0.041,0.06681068579449102
0.008,0.042,0.06685939247092752
0.008,0.043,0.06680752820911755
0.008,0.044,0.06696572750076694
0.008,0.045,0.06714759281153274
0.008,0.046,0.0670303285771054
0.008,0.047,0.06725600781592221
0.008,0.048,0.06716381431316043
0.008,0.049,0.06718642540984851
0.008,0.05,0.06737103477232179
0.008,0.051,0.06733920188339959
0.008,0.052,0.06754375971620952
0.008,0.053,0.06755827306116376
0.008,0.054,0.06750126521538276
0.008,0.055,0.06749870466403281
0.008,0.056,0.06752975446965111
0.008,0.057,0.06751789207293064
0.008,0.058,0.06760826346443075
0.008,0.059,0.06767393697020055
0.008,0.06,0.06777860063319625
0.008,0.061,0.06787548586935788
0.008,0.062,0.06792923464248204
0.008,0.063,0.06791398135690785
0.008,0.064,0.06784277693889064
0.008,0.065,0.06800478236470553
0.008,0.066,0.067951704947696
0.008,0.067,0.0679250384843583
0.008,0.068,0.06814648736058929
0.008,0.069,0.06808325855821414
0.008,0.07,0.0680851281266073
0.008,0.071,0.06820599305176347
0.008,0.072,0.06836308497124853
0.008,0.073,0.0683849414168784
0.008,0.074,0.06836116735291528
0.008,0.075,0.06838321336740291
0.008,0.076,0.0683564990937359
0.008,0.077,0.06858747100960946
0.008,0.078,0.0687735788543596
0.008,0.079,0.06883565755057688
0.008,0.08,0.06890400426858177
0.008,0.081,0.06899987176442271
0.008,0.082,0.06902668192676724
0.008,0.083,0.06895180229994755
0.008,0.084,0.0690899048227201
0.008,0.085,0.06911809707618544
0.008,0.086,0.06930559294450372
0.008,0.087,0.06917560054810787
0.008,0.088,0.06894765017169087
0.008,0.089,0.0688640200898
0.008,0.09,0.06872598264046204
0.008,0.091,0.06865085538027979
0.008,0.092,0.06848716802739509
0.008,0.093,0.06829122844645259
0.008,0.094,0.06826414409516197
0.008,0.095,0.06839454298190695
0.008,0.096,0.06823307572873052
0.008,0.097,0.06808510251036534
0.008,0.098,0.06815781743172189
0.008,0.099,0.06819129000596932
0.009,0.001,0.0644752349197643
0.009,0.002,0.06446864548528695
0.009,0.003,0.06448772772095353
0.009,0.004,0.0644934505903914
0.009,0.005,0.06450367561587159
0.009,0.006,0.06450091943688305
0.009,0.007,0.06448336962041237
0.009,0.008,0.06450714874564008
0.009,0.009,0.06454239364022417
0.009,0.01,0.06454861977427447
0.009,0.011,0.0645952076889527
0.009,0.012,0.06466748011641232
0.009,0.013,0.06468917589936615
0.009,0.014,0.06474819054535916
0.009,0.015,0.06482160541567765
0.009,0.016,0.06486423248525959
0.009,0.017,0.0649364566976042
0.009,0.018,0.06499798125823682
0.009,0.019,0.06507799595297507
0.009,0.02,0.06517004691705712
0.009,0.021,0.06524545583092099
0.009,0.022,0.06534648943207419
0.009,0.023,0.06545767543904486
0.009,0.024,0.0654572927662637
0.009,0.025,0.0655868542762392
0.009,0.026,0.06554620613858948
0.009,0.027,0.0656034512026646
0.009,0.028,0.0656029594961806
0.009,0.029,0.06571865404084096
0.009,0.03,0.06579798247421462
