c,e,mse
0.002,0.094,0.11618039810316343
0.002,0.095,0.11635511929275452
0.002,0.096,0.11644791434070088
0.002,0.097,0.11650643746945277
0.002,0.098,0.1166560993758877
0.002,0.099,0.11683254663675444
0.003,0.001,0.10810301093074863
0.003,0.002,0.1081203142543004
0.003,0.003,0.10812768934177358
0.003,0.004,0.10816525995936511
0.003,0.005,0.10811801591090069
0.003,0.006,0.10805214967606926
0.003,0.007,0.1080564084097687
0.003,0.008,0.10807295331969916
0.003,0.009,0.10803616221103074
0.003,0.01,0.1080708554575713
0.003,0.011,0.10807629595903416
0.003,0.012,0.10814390668130655
0.003,0.013,0.10815450788677707
0.003,0.014,0.10816824121647575
0.003,0.015,0.10811246727984589
0.003,0.016,0.10807463914712558
0.003,0.017,0.10807769994763473
0.003,0.018,0.10812442407255701
0.003,0.019,0.10808957714456602
0.003,0.02,0.10806135431122209
0.003,0.021,0.10803855785658201
0.003,0.022,0.10799161328835792
0.003,0.023,0.1079511957801321
0.003,0.024,0.10790504350348418
0.003,0.025,0.107939602308271
0.003,0.026,0.10795082519712959
0.003,0.027,0.10796579050174526
0.003,0.028,0.10795207114399487
0.003,0.029,0.10799071903844489
0.003,0.03,0.10793005388926961
0.003,0.031,0.1079047948606199
0.003,0.032,0.10788139885630538
0.003,0.033,0.10791215877036896
0.003,0.034,0.10793936829305864
0.003,0.035,0.10800613596672176
0.003,0.036,0.10801107964721841
0.003,0.037,0.10798592460873126
0.003,0.038,0.10799634400801846
0.003,0.039,0.10801036708058653
0.003,0.04,0.10801867301952275
0.003,0.041,0.10807016069834241
0.003,0.042,0.10806106544618874
0.003,0.043,0.108010669460023
0.003,0.044,0.10804263605090125
0.003,0.045,0.10812665853954759
0.003,0.046,0.10814695519017511
0.003,0.047,0.1082136120939811
0.003,0.048,0.10822551540543926
0.003,0.049,0.10825918046703106
0.003,0.05,0.10824164278649495
0.003,0.051,0.10828738027528559
0.003,0.052,0.10825281552766025
0.003,0.053,0.10830827730451437
0.003,0.054,0.10830132264158673
0.003,0.055,0.10836979038826092
0.003,0.056,0.10837747219925081
0.003,0.057,0.10837063900708654
0.003,0.058,0.10836607061307214
0.003,0.059,0.10846768080214496
0.003,0.06,0.1084416756650962
0.003,0.061,0.10843419468314254
0.003,0.062,0.10844771760758107
0.003,0.063,0.10847180654623219
0.003,0.064,0.10838681529781559
0.003,0.065,0.10832582612607106
0.003,0.066,0.10834051611219923
0.003,0.067,0.10836902652290127
