c,e,mse
0.002,0.012,0.08167339634002914
0.002,0.013,0.08162835577072217
0.002,0.014,0.08186321846451836
0.002,0.015,0.08216328135555241
0.002,0.016,0.08254851642330135
0.002,0.017,0.08273754280043842
0.002,0.018,0.08273754280043844
0.002,0.019,0.08291615408361468
0.002,0.02,0.08328516575317704
0.002,0.021,0.08375062269409576
0.002,0.022,0.08381686355782797
0.002,0.023,0.083816863557828
0.002,0.024,0.0839071744279817
0.002,0.025,0.08467914109580009
0.002,0.026,0.08474854404189504
0.002,0.027,0.08474854404189501
0.002,0.028,0.08474854404189501
0.002,0.029,0.08474854404189504
0.002,0.03,0.08474854404189501
0.002,0.031,0.08474854404189501
0.002,0.032,0.08481725610250554
0.002,0.033,0.08495296600101897
0.002,0.034,0.08495296600101895
0.002,0.035,0.08495296600101895
0.002,0.036,0.08495296600101897
0.002,0.037,0.08495296600101895
0.002,0.038,0.08495296600101895
0.002,0.039,0.08495296600101897
0.002,0.04,0.08498456561124985
0.002,0.041,0.08508006801155871
0.002,0.042,0.08520877172123877
0.002,0.043,0.08539146520699283
0.002,0.044,0.08588087467474617
0.002,0.045,0.08621332931468811
0.002,0.046,0.08654305194922542
0.002,0.047,0.08680361045649027
0.002,0.048,0.0870827137511691
0.002,0.049,0.0871789755154882
0.002,0.05,0.08730577032674759
0.002,0.051,0.08745961648059374
0.002,0.052,0.08761346263443988
0.002,0.053,0.08776730878828605
0.002,0.054,0.08794214164105026
0.002,0.055,0.08827751583369427
0.002,0.056,0.08852738416670955
0.002,0.057,0.08882039793408661
0.002,0.058,0.0891280902417789
0.002,0.059,0.08943578254947121
0.002,0.06,0.0896609186031533
0.002,0.061,0.09003325429428191
0.002,0.062,0.09030435425234908
0.002,0.063,0.09066626153025704
0.002,0.064,0.09091593308857278
0.002,0.065,0.0911462305759972
0.002,0.066,0.09122978364276438
0.002,0.067,0.09178328268969643
0.002,0.068,0.09209352356594437
0.002,0.069,0.09228085477760484
0.002,0.07,0.09255792793557917
0.002,0.071,0.09286562024327141
0.002,0.072,0.09334327267648258
0.002,0.073,0.09312276487463439
0.002,0.074,0.0933293040654665
0.002,0.075,0.09363304824698461
0.002,0.076,0.09394074055467697
0.002,0.077,0.09424843286236922
0.002,0.078,0.09455612517006157
0.002,0.079,0.0948675469211833
0.002,0.08,0.09521370076733719
0.002,0.081,0.09555985461349102
0.002,0.082,0.09603870030312962
0.002,0.083,0.09644337386845381
0.002,0.084,0.09612894281884704
0.002,0.085,0.09578278897269323
0.002,0.086,0.09546639988134548
0.002,0.087,0.09530028936509996
0.002,0.088,0.09561472195222688
0.002,0.089,0.09580812116612984
0.002,0.09,0.09612548059681404
0.002,0.091,0.09605652209972358
0.002,0.092,0.09622882133059986
0.002,0.093,0.09650240869727653
0.002,0.094,0.09678266152609322
0.002,0.095,0.09709035383378557
0.002,0.096,0.09739804614147783
0.002,0.097,0.09770573844917017
0.002,0.098,0.09801343075686245
0.002,0.099,0.09833928840167863
0.003,0.001,0.07005179964981378
0.003,0.002,0.06972307878848188
0.003,0.003,0.06933287244526061
0.003,0.004,0.06904268334945826
0.003,0.005,0.06847422014244377
0.003,0.006,0.06800232801570164
0.003,0.007,0.06833090439646297
0.003,0.008,0.06806051325285407
0.003,0.009,0.0685474425177013
0.003,0.01,0.06837027532673365
0.003,0.011,0.06881429613668097
0.003,0.012,0.06899867001905109
0.003,0.013,0.06897651275202589
0.003,0.014,0.06975662012465933
0.003,0.015,0.06975662012465933
0.003,0.016,0.07050131548032385
0.003,0.017,0.07063595748418824
0.003,0.018,0.07063595748418824
0.003,0.019,0.07085444639400165
0.003,0.02,0.0712944081885037
0.003,0.021,0.07129440818850369
0.003,0.022,0.07129440818850363
0.003,0.023,0.0712944081885036
0.003,0.024,0.0712944081885036
0.003,0.025,0.07129440818850359
0.003,0.026,0.0713515294502772
0.003,0.027,0.07156344461186268
0.003,0.028,0.07159519245975117
0.003,0.029,0.07168857626096951
0.003,0.03,0.07181955540075546
0.003,0.031,0.07197340155460161
0.003,0.032,0.07212724770844778
0.003,0.033,0.07228109386229391
0.003,0.034,0.07245156572467909
0.003,0.035,0.07269461246683327
0.003,0.036,0.07298587669690705
0.003,0.037,0.07334465294233591
0.003,0.038,0.07360594141974891
0.003,0.039,0.07387225457071736
0.003,0.04,0.07411511019897833
0.003,0.041,0.07439993588850866
0.003,0.042,0.07470762819620093
0.003,0.043,0.07501532050389327
0.003,0.044,0.07532301281158559
0.003,0.045,0.07563070511927787
0.003,0.046,0.07598103043148847
0.003,0.047,0.07632718427764228
0.003,0.048,0.07667333812379615
