Trial,MSE,C,Epsilon
72,0.06936948508171255,0.09291605067646044,0.017588840094459504
73,0.06985907005077804,0.09955728139847675,0.006413436015858758
74,0.06976333624213127,0.08926829635188695,0.011300219136024272
75,0.06985756195082743,0.08479612519979693,0.02876890152232848
76,0.06435386235247621,0.09457840222836505,0.004310558801572202
77,0.07387855711453047,0.0947108880077815,0.0040701444652901375
78,0.07107250983766027,0.08711925018603957,0.00010254526554588552
79,0.06691505274997495,0.042581573119811825,0.008146974176504956
80,0.07760727371233764,0.03929515808729177,0.054552317382683714
81,0.06876770446819834,0.0352584754816484,0.00898761522435712
82,0.07602713298358638,0.04492223769837713,0.014616241600199645
83,0.06656315545195964,0.03046883404614073,0.0055278018317995265
84,0.07125416757291887,0.026595113504968463,0.01851121811350678
85,0.07086767920709314,0.043169020463216884,0.007871098213407753
86,0.06886757935505922,0.012384689056292607,0.0042087788237059
87,0.07048752803750495,0.053234233302511494,0.01307327428968352
88,0.07083429091680853,0.03555857395117782,0.002086568011892271
89,0.06985444063063545,0.027948591021786633,0.022868812117922355
90,0.07013133872925018,0.023363833719741326,0.011971025667179815
91,0.07219408627831131,0.01667530322311482,0.005927793119446878
92,0.0727261459531097,0.06211361650501086,0.009103518655071946
93,0.0702813709103174,0.09219175708528154,0.0025998420788183978
94,0.07979826067553135,0.04866911679916944,0.006008047897446316
95,0.07048141405552714,0.09737128217408184,0.01501725663178793
96,0.07173587150349357,0.09023472288465999,0.02042625418319888
97,0.06943429101394463,0.09454027741620703,0.010857550214685468
98,0.06879175175504504,0.03702433845589999,0.004772307143187866
99,0.07266604932248259,0.031569864920956314,0.007662137200672774
