Trial,MSE,C,Epsilon
68,0.042332449820182645,0.09075292770505267,0.009268612354045639
69,0.04553114527100447,0.09550498631752627,0.01894755581873028
70,0.04503480006347043,0.08702492522308658,0.013071653800591825
71,0.04619968152116834,0.09928413080047135,0.0032953990728132295
72,0.049898986666402356,0.0974441347990719,0.0004982331630140197
73,0.03965282945771087,0.09957690666876691,0.009077600500009192
74,0.04554644676807382,0.09068068166008043,0.009570192415631378
75,0.04509802444734065,0.09374758531929943,0.023229334676612458
76,0.04837564749229229,0.08004832098660929,0.006086760579977656
77,0.04076108990746792,0.08609198420981712,0.014779570131426233
78,0.045004443459074714,0.08435651269741298,0.015898931522828574
79,0.03630122984705771,0.09993200262644993,0.011405601668459359
80,0.04464397858512689,0.09489107882768677,0.022032865916207525
81,0.04058625567462403,0.09956673182970434,0.012009341606054557
82,0.04808119293796712,0.09110514273168167,0.018210624212888674
83,0.044529288517294645,0.09620753836852905,0.012247588861034504
84,0.03906727146127536,0.09264180551181067,0.015256128269354302
85,0.05883829413777072,0.08891529797148959,0.01515102372784477
86,0.04255557573723235,0.09773569875431301,0.02805198254710717
87,0.05066288743677429,0.08276528552892755,0.019567845334145358
88,0.04644223373581182,0.08612443421149617,0.011945947994020982
89,0.04150164093114475,0.09232711369023165,0.01402716566991255
90,0.045476055160354335,0.09577402743760678,0.02405246056897789
91,0.04992122110444803,0.09277534720336311,0.007988331100462123
92,0.045439533517471674,0.09785279487532067,0.01757468330793852
93,0.04997725397335148,0.09052723300921345,0.010896150038483857
94,0.0442119035955955,0.08829473997921744,0.01583288992207815
95,0.047382837659945394,0.02294095040635002,0.02573821969645638
96,0.044573293542914824,0.09396016084100048,0.005109117465798759
97,0.043290935692031546,0.09778060160235627,0.021341539975595143
98,0.043217348323793064,0.09508662341395241,0.00906631579693371
99,0.042477875710439254,0.08588097392882371,0.014117045748426323
