Trial,MSE,C,Epsilon
0,0.012699723126537958,0.017946245242455437,0.02879175432352884
1,0.013699412879360051,0.06359535436226806,0.0326510029630319
2,0.012432721448352582,0.09821881451801794,0.032440751061971765
3,0.01605735129740147,0.06572962050397653,0.09243345729933747
4,0.0039770317581232974,0.014529918623789538,0.0035708183763708957
5,0.017177314136496168,0.05973088205387329,0.05073557345280931
6,0.016617004665975765,0.07686533911099601,0.07263470404371518
7,0.015880094328908217,0.08493710575006205,0.09204054559804378
8,0.010896959771687564,0.04177954915601077,0.023959952092769486
9,0.016358959360590838,0.0008619936856132238,0.08862916655510586
10,0.003681922142562936,0.03507738506284197,0.002006532417464785
11,0.003423842770784044,0.033462328593642204,0.0002378560641328872
12,0.006687178991804723,0.038823755933257494,0.011452590035344112
13,0.003323289890019645,0.031246329883800245,0.0004996417588353703
14,0.01812228301031845,0.023698839965437184,0.05368136085496556
15,0.009118732125783686,0.047333055756076464,0.014894679709299911
16,0.010193316411207118,0.029200008508436147,0.0184424973325739
17,0.014601956747199017,0.00577133586122934,0.04279464954454216
18,0.0030420787915442418,0.053500504099365354,0.0005299065479806922
19,0.017262864489031682,0.05352773306794844,0.06061008551620794
20,0.006628297037804927,0.07664218276509341,0.01178786099314684
21,0.0031001250833311866,0.03141883333742367,0.00044363842689639887
22,0.004804277547309447,0.04773568111382691,0.006572081747052236
23,0.010309858170900698,0.022587584545136062,0.021411830319733576
24,0.006098200400365857,0.05524433611037144,0.010340789822774159
25,0.014982618584570541,0.012035343302853534,0.03978533261234742
26,0.003679664936196284,0.043398942936116326,0.0005815272545104411
27,0.010467144162610879,0.025844376265330437,0.01911058231352207
28,0.017298928437633282,0.03200200705320686,0.06868733831370433
29,0.01141460584171496,0.06986379192614786,0.026131809524704307
30,0.005309670813445706,0.019417217912499028,0.007033597331852977
31,0.0031904504745669565,0.03541642430860402,0.00023766530531842345
32,0.008156445366069902,0.03730754776948436,0.013797385861936509
33,0.012261108615752893,0.05057088941204909,0.030818458257254905
34,0.005038037410082145,0.027890690833341947,0.0074809459671964056
35,0.01448719864925474,0.042991751264417954,0.03597197134645788
36,0.004649712655102122,0.05933795115366426,0.00530588516153801
37,0.008963382060560673,0.015825414954414606,0.01576292176116411
38,0.012536717549232978,0.09696124281155821,0.027363231018787897
39,0.0043885227709020615,0.010169288659395204,0.0006781946345820623
40,0.005979369821061726,0.06589749693335248,0.009436601660036396
41,0.003542074162714582,0.03290663402080534,0.00048676028097163786
42,0.004631938521127057,0.039315253147292166,0.00565034328354507
43,0.016346453804274245,0.0326082647084843,0.08161832771060706
44,0.016600838815475735,0.01797340278351442,0.09946469064072261
45,0.0038587930339109328,0.04536963942242536,0.003854502491270678
46,0.008988706427767784,0.03645125551963279,0.015422913803721504
47,0.010378926914586141,0.021450280510563642,0.021835714354536878
48,0.004680009423624447,0.028058083979427877,0.004332365061731316
49,0.0059203573195977886,0.05449594785597712,0.010789913382520864
50,0.003652038842115722,0.041255502740791435,0.0005948872859435311
51,0.003863002228688396,0.03392521012350527,0.0022987466531950154
52,0.0031846766319187257,0.029874780935630976,0.0006131165037369189
53,0.00452936843662672,0.030482869117331182,0.006654152651722891
54,0.009834053819386205,0.025752900885390173,0.017896904534892105
55,0.006971741610590164,0.049539492900571525,0.01141796145365555
56,0.005522848389172525,0.03721679267998999,0.008454160021351105
57,0.004358300309594545,0.024782340046399627,0.0035065796801962974
58,0.007975535704601919,0.05739796629397538,0.01358844102030804
59,0.017866166726552425,0.045500601417397424,0.059398910452358344
60,0.016886291566952868,0.040230986594564894,0.04756418940862299
61,0.00350740820057148,0.03264292045396511,0.00030532624073707857
62,0.003313242370075861,0.02957147062661246,0.0003274744550172765
63,0.005762931234119255,0.021016198806958708,0.009786857875133663
64,0.004217956826697302,0.028235960450905567,0.004558066962347887
65,0.005432548685189782,0.03529904024468836,0.007098185125805144
66,0.0075721957957140314,0.014072207200797528,0.01327405112483945
67,0.0042683359874064715,0.028526268635084485,0.003664640937323192
68,0.008869831229951402,0.06298394732108595,0.017216014918700392
69,0.005038837236308807,0.04305716221216097,0.008214910533966648
70,0.010677990369579686,0.05146674631632251,0.02156355822002294
71,0.0033740345157556263,0.030726334526160453,0.0006843917942886175
72,0.003559619114689687,0.023673672475241787,0.00021778855516478785
73,0.004072254057569411,0.039076000278259,0.003929919325116264
74,0.004331144479498788,0.029667237079012428,0.006192479796671557
75,0.0038823083242422434,0.035605505545683286,0.0027663763304186894
76,0.005576323814799744,0.025747568591169293,0.010155205271027671
77,0.00399596606976523,0.030926320810285936,0.0027567284456935155
78,0.007013616670214225,0.017998595464240097,0.012591585653837677
79,0.0051788714940781255,0.04722816415191604,0.007932545910082092
80,0.017363782843086945,0.009045567992560007,0.07742444042665883
81,0.0034176255939352535,0.03301592958461149,0.00024395588579480563
82,0.0033618582888935615,0.03410567682156792,0.00011752235422006447
83,0.004183377855639564,0.03789605433519976,0.0053872502635295815
84,0.003349573025415253,0.020352595707425192,0.002201798687086064
85,0.0035735136277631713,0.020821099102879957,0.0023988370589619413
86,0.0050049208154569255,0.0034887581101718454,0.005644036255026995
87,0.0055465132294487485,0.01628778121702917,0.009263518081631346
88,0.00394099810137701,0.026873416645479688,0.002640568201305258
89,0.004607541800237006,0.023512970052977547,0.006574551704800848
90,0.0033306777853775275,0.03049891996205715,0.00011540273348283156
91,0.004074708150975575,0.03016254082645775,0.002891486743092318
92,0.0035241825311053045,0.03483687702192448,0.0003396536649959718
93,0.004377399581492567,0.030367391330333077,0.005114171357588402
94,0.007059809108061049,0.026655558482806825,0.011686411317255346
95,0.0038704766518073415,0.04111295289766864,0.0022787804537477067
96,0.005583978102511975,0.022580180006542952,0.008673657008301553
97,0.0046256441789089674,0.0372834839162236,0.004892363049119988
98,0.008715554477278727,0.04424908834566448,0.015723467227860746
99,0.0033377872838942823,0.02011586628522227,0.0019442742015135864
