Trial,MSE,C,Epsilon
33,0.010218902208499818,0.0993963486858121,0.007581501342680142
34,0.012354986983192229,0.049832379401041044,0.012089277089049652
35,0.02988894565494238,0.07076916399897301,0.06897522698901136
36,0.011204555314372571,0.026656581067593024,0.005236674684751728
37,0.01634718426899939,0.08935151449169684,0.020134510874492296
38,0.01046636898400285,0.06809848402513588,0.0004036199542416089
39,0.012803071787303177,0.05149189742541969,0.010191978782192399
40,0.021223029790155935,0.06108042862065989,0.03511289545917115
41,0.010804061042690636,0.09948299210959734,0.004273012077471969
42,0.011438100778033849,0.09393078270207882,0.0002573798559749951
43,0.0132174380435786,0.08587155248709608,0.005340020717252909
44,0.03827534783088745,0.0025232217068553095,0.011796885481921003
45,0.026948463992399883,0.07864637182028025,0.05039984671302649
46,0.01895979444822311,0.09580519642059497,0.025744294158214474
47,0.012855469784659124,0.07215857781634871,0.018104787405400936
48,0.010984020681728745,0.08760373069518353,0.004407603561265829
49,0.03449540482234953,0.09344277315219676,0.0789444920354963
50,0.028443323286946383,0.07744644112181731,0.06120365750797139
51,0.010050473856977746,0.06368829071970396,0.0003202197202247523
52,0.011561469929992931,0.06405289655048563,0.003783825681909478
53,0.010302205296025678,0.05439945572753857,0.00024037166969369207
54,0.012442539376728894,0.06872041084751143,0.01383842037906865
55,0.01096729213462025,0.07461458820110396,0.0055572767212640605
56,0.013798631607451943,0.08267575383896517,0.009153010100479992
57,0.010079259856558567,0.062352238976652215,0.0036149603770604206
58,0.012702525952828303,0.05511518628272793,0.008770922680109601
59,0.013509493302412648,0.09660819450970985,0.01863563086993419
60,0.014570097206780293,0.09124794068876145,0.013875649690466677
61,0.010245772502745937,0.062433941435777913,0.0029480295709093654
62,0.01305924049507676,0.07153802870726281,0.007588993062005432
63,0.009210685847235334,0.05839965193842806,0.0023749475531953572
64,0.011857043075155787,0.044984525920862765,0.011004314110593643
65,0.010421700974056201,0.06627828245086007,0.0003433735021149268
66,0.01155242598030791,0.05891960320320343,0.0071556175976560735
67,0.011154948035368257,0.07671541694805836,0.003164999109740744
68,0.020883616126783574,0.014291358473452281,0.02424222347640804
69,0.012361560077988101,0.08343778764193002,0.012082733870715325
70,0.03738107081926309,0.06949132937308664,0.09104946726866418
71,0.010397893234873891,0.05628163992821765,0.002753241464953487
72,0.013158837305352895,0.0629408113763702,0.007639777652388139
73,0.009406602078159661,0.050971954090727856,0.0029445780562078507
74,0.010480944874065352,0.04529163304524569,0.0061056446542382
75,0.009302217201136132,0.0531539557965144,0.0020330780480656793
76,0.026719889774710463,0.04818717714967142,0.05358183458014268
77,0.010989707129138968,0.039224594712641295,0.010008164791289857
78,0.011908294121316318,0.03075712071374335,0.0022269953668024025
79,0.013924344021956208,0.042108048405741026,0.01598177769203503
80,0.012793039098733264,0.03461785922216617,0.005022798769715248
81,0.01046195520806845,0.048014321913174444,0.00023725172989465465
82,0.012360886675376683,0.05718091728205254,0.002368250689935695
83,0.011141940824721704,0.0516282559773286,0.00625031041020511
84,0.020767846704382142,0.07322670139339918,0.03778014169719707
85,0.013572789763866618,0.08047101917440178,0.012969756319329107
86,0.011285570194955878,0.05338728404576898,0.009867692766240001
87,0.011326818722330177,0.06503235704017642,0.00010256016923130672
88,0.00960768729987962,0.08693999274647472,0.005484585300980891
89,0.024441996989121976,0.08761027311333146,0.04595300400853168
90,0.01327148402479171,0.09732291319414932,0.006108766670871024
91,0.009435507466404213,0.0934877978436981,0.0026537811817529586
92,0.008699427162166694,0.09338685182408404,0.0028901385119990833
93,0.010516461311784263,0.09303998334942229,0.0029876212439123467
94,0.010494303873146977,0.0877359603920425,0.008266830724657394
95,0.010255078433215945,0.08982292268273456,0.005040215360829931
96,0.010515112008363465,0.0954347302117538,0.003026516921155166
97,0.010338862363931136,0.0980186314797695,0.009528316192590664
98,0.010719113053529888,0.09441727870184792,0.011789914166332953
99,0.009235975511096147,0.09170199513173719,0.006790857178518294
